LABEL	SENT	DOC
0	I can't believe that so many are comparing this movie to Argento's. His work is far more imaginative and vicious--and a lot more fun.<br /><br />The director simply lacks the ability to build real tension. The murder scenes--and let's face it, that's what this genre is all about--aren't interesting. It was not hard to guess who the murderer was, and I really didn't care when it was revealed. The cinematography isn't memorable, and the much-praised 19th century Gothic atmosphere just didn't draw me in. Several of the actors are quite good (especially the headmistress and the sadistic girl who lords it over the younger students), but they're given very little to do.<br /><br />Yes, there are undertones of incest, sadomasochism, and lesbianism, but amazingly, they add very little spice or suspense. <br /><br />If you're looking for a good horror movie, look elsewhere.	I can't believe that so many are comparing this movie to Argento's. His work is far more imaginative and vicious--and a lot more fun.<br /><br />The director simply lacks the ability to build real tension. The murder scenes--and let's face it, that's what this genre is all about--aren't interesting. It was not hard to guess who the murderer was, and I really didn't care when it was revealed. The cinematography isn't memorable, and the much-praised 19th century Gothic atmosphere just didn't draw me in. Several of the actors are quite good (especially the headmistress and the sadistic girl who lords it over the younger students), but they're given very little to do.<br /><br />Yes, there are undertones of incest, sadomasochism, and lesbianism, but amazingly, they add very little spice or suspense. <br /><br />If you're looking for a good horror movie, look elsewhere.
1	Three sergeants in the British army stationed in India, are sent out to stop an uprising of a tribe of murderers known as the Thuggees. One of the sergeants, Cutter, leads away from the camp in search of a golden temple and is captured by the Thuggees lead by the sinister Guru. Gunga Din, the regiment's water boy, goes back to the camp for help and the other two sergeants go after him, but are also captured. Now the major sends a full detail out after the three, but do not realize that they are walking into a trap set by the Thugees. It is though, Gunga Din who saves the day. Excellently made buddy film, even though it is today politically incorrect. Grant, McLaglen, and Fairbanks do give very humorous and thrilling performances with Jaffe very well in the title role and Cianelli very sinister as Guru. Rating- 10 out of 10.	Three sergeants in the British army stationed in India, are sent out to stop an uprising of a tribe of murderers known as the Thuggees. One of the sergeants, Cutter, leads away from the camp in search of a golden temple and is captured by the Thuggees lead by the sinister Guru. Gunga Din, the regiment's water boy, goes back to the camp for help and the other two sergeants go after him, but are also captured. Now the major sends a full detail out after the three, but do not realize that they are walking into a trap set by the Thugees. It is though, Gunga Din who saves the day. Excellently made buddy film, even though it is today politically incorrect. Grant, McLaglen, and Fairbanks do give very humorous and thrilling performances with Jaffe very well in the title role and Cianelli very sinister as Guru. Rating- 10 out of 10.
1	This movie was such a blast! It has that feel-good, yet totally in your face attitude that draws me to a movie. It has a good message (party girl decides she needs a real job) yet she doesn't completely lose all sense of fun. I recommend this movie for anyone who needs some humor, but is also a thinker! :)	This movie was such a blast! It has that feel-good, yet totally in your face attitude that draws me to a movie. It has a good message (party girl decides she needs a real job) yet she doesn't completely lose all sense of fun. I recommend this movie for anyone who needs some humor, but is also a thinker! :)
0	Vovochka is your everyday hooligan vs authority movie. Vovochka, the main character, is branded early as a bad influence on the children in the neighborhood. With the words of wisdom from a couple of grownups he meets along the way, he finds changing his mischievous ways hard, yet worthy of doing. Personally, I found actor who played Vovochka too annoying to sympathize with, however the change of tone of the movie would allow most to feel the emotional struggle Vovochka has when he wants to be good but bad things still happen. This struggle makes the movie a little different than other movies of the same genre, that's the little flavor I meant. All in all, I did not really care for this movie, although it was most likely aimed for a younger audience.	Vovochka is your everyday hooligan vs authority movie. Vovochka, the main character, is branded early as a bad influence on the children in the neighborhood. With the words of wisdom from a couple of grownups he meets along the way, he finds changing his mischievous ways hard, yet worthy of doing. Personally, I found actor who played Vovochka too annoying to sympathize with, however the change of tone of the movie would allow most to feel the emotional struggle Vovochka has when he wants to be good but bad things still happen. This struggle makes the movie a little different than other movies of the same genre, that's the little flavor I meant. All in all, I did not really care for this movie, although it was most likely aimed for a younger audience.
0	Jesus Christ, I can't believe I've wasted my time watching this movie. I only watched because I have such a crush on Jordan Ladd. But watching this film almost put me off her. This is absolutely awful! I could have been watching Survivor Series 93 over this.<br /><br />The lead guy in this was so bland and generic. I would love it if the great Mistuharu Misawa Tiger Drove '91'd his ass through a glass window. I was enraging every time he was saying "lake" and "cabin". I'd kick his ass.<br /><br />Jordan Ladd, on the other hand, was absolutely wonderful. A true angel. But she couldn't even save this utter joke of a film. Sadly, she couldn't even act like she was off her nut when she took that truth drug. It looked hilarious.<br /><br />I also loved the bit where Jordan accidentally spilled yogurt on her. It reminded me of a time where...nevermind.<br /><br />Anayways, do watch this film because of it's awfulness.	Jesus Christ, I can't believe I've wasted my time watching this movie. I only watched because I have such a crush on Jordan Ladd. But watching this film almost put me off her. This is absolutely awful! I could have been watching Survivor Series 93 over this.<br /><br />The lead guy in this was so bland and generic. I would love it if the great Mistuharu Misawa Tiger Drove '91'd his ass through a glass window. I was enraging every time he was saying "lake" and "cabin". I'd kick his ass.<br /><br />Jordan Ladd, on the other hand, was absolutely wonderful. A true angel. But she couldn't even save this utter joke of a film. Sadly, she couldn't even act like she was off her nut when she took that truth drug. It looked hilarious.<br /><br />I also loved the bit where Jordan accidentally spilled yogurt on her. It reminded me of a time where...nevermind.<br /><br />Anayways, do watch this film because of it's awfulness.
1	In the film Kongwon-do ui him it features a relatively intimate look into the meaningfulness (as well as general meaninglessness) into the lives of various Koreans; empty people seeking ways to fill themselves, enjoying the escapism of nature. From the beginning to the end of the film we observe the fallibility of the various characters; we learn of their shortcomings and their desires, the overall complexity captured within human life (and yet the overal simplicity of humanity). Although the film is slow-moving, it can be very contemplative. It does not force any ideas, but allows the ideas to come about themselves, it allows the concepts to reveal themselves.<br /><br />The film ends as well and as suddenly as it begins, and one truly understands the meaning of aloneness, that love is often an act of selfishness, and the many mistakes that we make. It is a look into everyday life, very well and beautifully done.<br /><br />If you are looking for action or for intense drama, this is not the film for you. However, if you enjoy honest, original, and meaningful films that are not forced and without glitz, this is a great film to watch.	In the film Kongwon-do ui him it features a relatively intimate look into the meaningfulness (as well as general meaninglessness) into the lives of various Koreans; empty people seeking ways to fill themselves, enjoying the escapism of nature. From the beginning to the end of the film we observe the fallibility of the various characters; we learn of their shortcomings and their desires, the overall complexity captured within human life (and yet the overal simplicity of humanity). Although the film is slow-moving, it can be very contemplative. It does not force any ideas, but allows the ideas to come about themselves, it allows the concepts to reveal themselves.<br /><br />The film ends as well and as suddenly as it begins, and one truly understands the meaning of aloneness, that love is often an act of selfishness, and the many mistakes that we make. It is a look into everyday life, very well and beautifully done.<br /><br />If you are looking for action or for intense drama, this is not the film for you. However, if you enjoy honest, original, and meaningful films that are not forced and without glitz, this is a great film to watch.
1	This movie deserved better It's great fun, has some wonderful jokes and sight gags, some in-stuff for the "Geeks" amongst us (And we know who we are), and the effects are indeed effectual. Watching Paul Reubens fart in the face of an Academy Award winner is worth the price of admission alone. I never read the comics series before I saw the movie, but have since. as good as they are, I still recommend MM the film. (Although having the Flaming Carrot as a character would have been cool, too) Greg Kinnear is, well,...amazing as Captain Amazing, and NO ONE ELSE could be The Shoveller except William H. Macy My favorite line in the film? "We've got a blind date with Destiny. And it looks like she's ordered the lobster." See this film. BUY this film! It's only 5 bucks and some change at your local Wal-Mart. You'll thank me. Really you will. Oh, and Ms. Garafolo is in it. THAT ALONE makes it watch-worthy	This movie deserved better It's great fun, has some wonderful jokes and sight gags, some in-stuff for the "Geeks" amongst us (And we know who we are), and the effects are indeed effectual. Watching Paul Reubens fart in the face of an Academy Award winner is worth the price of admission alone. I never read the comics series before I saw the movie, but have since. as good as they are, I still recommend MM the film. (Although having the Flaming Carrot as a character would have been cool, too) Greg Kinnear is, well,...amazing as Captain Amazing, and NO ONE ELSE could be The Shoveller except William H. Macy My favorite line in the film? "We've got a blind date with Destiny. And it looks like she's ordered the lobster." See this film. BUY this film! It's only 5 bucks and some change at your local Wal-Mart. You'll thank me. Really you will. Oh, and Ms. Garafolo is in it. THAT ALONE makes it watch-worthy
1	Ruth Gordon at her best. This episode is my favorite of the whole Columbo series. Peter Falk and Ruth Gordon worked so well together that they should both be inducted into the television hall of fame, regardless of the rest of their work. Even the music was outstanding in this episode.	Ruth Gordon at her best. This episode is my favorite of the whole Columbo series. Peter Falk and Ruth Gordon worked so well together that they should both be inducted into the television hall of fame, regardless of the rest of their work. Even the music was outstanding in this episode.
0	This film was really bad whether you take it as a sci-fi movie, as a horror one or even as a comedy. The whole thing is ridiculous.<br /><br />The film looks (and is) definitely cheap, the actors have no idea of what acting is and the script shows clearly that it was being made along with the shooting. It is obvious that the monster in the closet was added because the living head was not scary at all -she was even pretty- and they thought they needed something more impressive; they failed here too (the make up is awful even for the late 50's, rather funny).<br /><br />The film shows clearly why Director Joseph Green's career as such and also as a writer never materialized; he was really bad at both. Same goes to the actors, leading and supporting.<br /><br />"The Brain That Wouldn't Die"'s best achievement is its short running time.	This film was really bad whether you take it as a sci-fi movie, as a horror one or even as a comedy. The whole thing is ridiculous.<br /><br />The film looks (and is) definitely cheap, the actors have no idea of what acting is and the script shows clearly that it was being made along with the shooting. It is obvious that the monster in the closet was added because the living head was not scary at all -she was even pretty- and they thought they needed something more impressive; they failed here too (the make up is awful even for the late 50's, rather funny).<br /><br />The film shows clearly why Director Joseph Green's career as such and also as a writer never materialized; he was really bad at both. Same goes to the actors, leading and supporting.<br /><br />"The Brain That Wouldn't Die"'s best achievement is its short running time.
0	a romance without feeling, a drama of issues without point (or drama).... This film is supposed to be all these and fails on each and every account, as if it isn't trying. Or as if the director/editor/scriptwriter team isn't really trying. The actors are able--they need better support.<br /><br />One element that doesn't fail is the score by George Delarue. Beautiful and moving. What a shame it's attached to this film. In a good film actors' words and movements and music synchronize and enhance the impact. This editor plastered on music with no regard for dialogue and movement. The love scene is particularly grating in this respect: an insult to the talents of the lead actors.<br /><br />There is another element in the film that works: location photography. Notably one moment in Grand Central Station. I'd guessed in advance what was going to happen; but how it was filmed in that setting was breathtaking.<br /><br />Some commentators on this board have pointed out that US assimilation of criminal Nazi scientists actually happened during these years of the MacCarthy scare. The moment the film seems to start looking seriously at American society, it switches into conventional romance; before any human feelings can move us, it's away on a (predictable) 'thriller' escapade.<br /><br />Just as the film insults the talents of the actors, it insults the issues it's pretends (and fails) to take up.<br /><br />You are warned.	a romance without feeling, a drama of issues without point (or drama).... This film is supposed to be all these and fails on each and every account, as if it isn't trying. Or as if the director/editor/scriptwriter team isn't really trying. The actors are able--they need better support.<br /><br />One element that doesn't fail is the score by George Delarue. Beautiful and moving. What a shame it's attached to this film. In a good film actors' words and movements and music synchronize and enhance the impact. This editor plastered on music with no regard for dialogue and movement. The love scene is particularly grating in this respect: an insult to the talents of the lead actors.<br /><br />There is another element in the film that works: location photography. Notably one moment in Grand Central Station. I'd guessed in advance what was going to happen; but how it was filmed in that setting was breathtaking.<br /><br />Some commentators on this board have pointed out that US assimilation of criminal Nazi scientists actually happened during these years of the MacCarthy scare. The moment the film seems to start looking seriously at American society, it switches into conventional romance; before any human feelings can move us, it's away on a (predictable) 'thriller' escapade.<br /><br />Just as the film insults the talents of the actors, it insults the issues it's pretends (and fails) to take up.<br /><br />You are warned.
