LABEL	SENT	DOC
0	If it weren't so unpleasant it would be ridiculous.	Until now, the worst movie I had ever seen was Ben & Arthur. You really should check the reviews for that movie instead of this one. The review statistics for this movie have been skewed positive through a relentless and unscrupulous push by some of the people involved in making it, evidence for which is fairly easy to uncover online. At least the people who made Ben & Arthur were honorable enough to let it stand on its own shaky legs, instead of unscrupulously promoting it so suckers like me would buy it.<br /><br />Everything about this movie is terrible, the script, the story, the casting, the acting, the direction, the photography, the editing, the music... what else goes into a movie? Whatever it is, here it's as bad as it gets. If it weren't so unpleasant it would be ridiculous. I kept watching it thinking it must get better, because I hadn't yet discovered that none of the positive reviews for it are reliable.<br /><br />It does not take a lot of money to make a great movie, nor does a low budget mean a movie has to be bad. My favorite example of a shoestring-budget masterpiece is Gus Van Sant's amazing Mala Noche, but there are many others. Sideline SecretsÂDirector's Cut or originalÂis bad not because the people who made it had no money, but because they had gigantic egos and no talent for anything at all except self-promotion.
1	Watching minutes of his life long struggle was heart-wrenching.	This is probably the best documentary I have seen in a very long time. Jonny Kennedy was and is still is a tragically beautiful inspiration. Not only was he a survivor of one of the most painful diseases out there, but he used his beauty to show the world that there is life after death and never to give up reaching people and spreading his love. Watching minutes of his life long struggle was heart-wrenching. Listening to his smart ass remarks and seeing his adorable gestures was heartwarming. And seeing him smile was indescribable. I feel blessed to have been able to be touched by this tiny giant. Please, if you ever have a chance to watch this film - consider yourself lucky to have met Jonny Kennedy.
1	Eddie truly is Glorious in this performance from San Francisco.	I managed to tape this off my satellite, but I would love to get an original release in a format we can use here in the States. Eddie truly is Glorious in this performance from San Francisco. I don't remember laughing so hard at a stand up routine. My wife and I both enjoyed this tape and his work on Glorious I just wish I could buy a copy and help support Eddie financially through my purchase. We need more of his shows available.
1	It is metaphoric for all that the people who live in the dump cannot have.	The title is onomatopoeic, the sound of a streetcar clacking on the rails. It is metaphoric for all that the people who live in the dump cannot have. The misery of those people is illustrated by the passing streetcar which represents the relatively unobtainable rich life of the middle class. The pathos of the little boy and his beloved yet sadly insane father is most touching. This was Kurosawa's first film in colour and he uses beautifully shocking hues, colours seen only in dreams. The movie is surreal and surpassing in beauty. The compassion for humanity is the underling force, but as always, Kurosawa is focused on capturing the beauty of the film. It is a masterwork by a genius of cinema.
0	I was ready for some stereotyping and have no problem with it because stereotypes exist for a reason, they are usually true.	I was excited to see a sitcom that would hopefully represent Indian Candians but i found this show to be not funny at all. The producers and cast are probably happy to get both bad and good feed back because as far as they are concerned it's getting talked about! I was ready for some stereotyping and have no problem with it because stereotypes exist for a reason, they are usually true. But there really wasn't anything funny about these stereotypical characters. The "fresh of the boat" dad, who doesn't understand his daughter. The radical feminist Muslim daughter (who by the way is a terrible actress), and the young modern Indian man trying to run his mosque as politically correct as he can (he's a pretty good actor, i only see him getting better).<br /><br />it is very contrived and the dialog doesn't flow that well. there was so much potential for something like this but sadly i think it failed, and don't really care to watch another episode.<br /><br />I did however enjoy watching a great Canadian actress Sheila McCarthy again, she's always a treat and a natural at everything she does, too bad her daughter in the show doesn't have the same acting abilities!
1	A dark fable for adults.	This movie is not schlock, despite the lo fi production and its link to Troma productions. A dark fable for adults. Exploitation is a theme of Sugar Cookies, and one wonders if the cast has not fallen prey to said theme. A weird movie with enticing visuals: shadows and contrast are prominent. Definitely worth a look, especially from fans of Warhol and stylish decadence. Through all the cruelty and wickedness, a moral, albeit twisted, can be gleamed.
1	!<br /><br />IMHO violent in Woo films is not a directors bloodlust, but a instrument of art.	Another Woo's masterpiece!<br /><br />This is a best wuxie film i'm ever seen! Woo - RULEZ forever (except some Hollywood moments...). John Woo - greater director of the century.<br /><br />Maybe hi is not more intellectual than lot of Big Directors... But he is lyrical and spiritual idol of all free-mind people! <br /><br />His movies like the great poetry! Woo is a Movie Sheakspeare! Woo is a Movie Biron! Woo is a Mozart of Bloodshet!!!!<br /><br />IMHO violent in Woo films is not a directors bloodlust, but a instrument of art. Themes of Woo movies is more humanistic that more of the new films.
0	Granted, that could be a bummer......but get over it!<br /><br />Only in the last 10 minutes does she do an about-face and become fond of him.	This is a Japanese film but there is quite a bit of English also spoken in here. It's a pretty film, with nice visuals, featuring the scenic beauty of Hawaii.<br /><br />However, that was the only redeeming quality for me. The story was generally boring. Who wants to watch a young woman sulk for 90 percent of the film because her "picture" husband is a lot older than he advertised he was? Granted, that could be a bummer......but get over it!<br /><br />Only in the last 10 minutes does she do an about-face and become fond of him. By then, for most viewers, it was too little-too late. We'd fallen asleep by then.
1	Chalie gets sent back to Earth 'cause he winded up his life clock where he gets into even more mischief with his best friend, Itchy and a little orphan girl, Anne-Marie.	First things first, I was never once scared of this underrated gem as a kid ("Little Mermaid" on the other hand...). As my title says this was one of my fav childhood movies that I still love as a teenager. It's a beautiful, bittersweet movie about a misfit German Shepherd called Charlie (fantasticaly voiced by Burt Reynolds) who is killed by his boss/partner in crime (is name ha,ha is Carface). Charlie is sent straight to heaven by default because "all dogs go to heaven because unlike people, dogs are naturally good and loyal and kind". Chalie gets sent back to Earth 'cause he winded up his life clock where he gets into even more mischief with his best friend, Itchy and a little orphan girl, Anne-Marie. I used to watch this all the time as a kid and I still sometimes watch it. Anyways, it's a beautiful bittersweet film as I said before that might just leave a tear in your eye...
0	4) During the car chase Hartnett's car is crashing and smashing its way around Hollywood but then suddenly the car is perfect again.	Well this movie actually made me feel so strongly that I signed up for an IMDb account just to warn people. It is patently AWFUL!! NOTHING makes sense in this movie. There is way too many subplots for a start. Josh Hartnett's character is an aspiring actor and yoga instructor as well as a cop who seems to be living way beyond his means and only teaches yoga to hot girls (Some of whom wait naked in his jacuzzi for when he comes back from work). Add to that the fact that his dad was killed by a crooked cop who just so happens to be in on the current crime being investigated by the hapless duo. Harrison Ford's character is trying to sell real estate on the side and is sleeping with the Internal Affairs investigator's ex-wife who happens to run a psychic radio show which Ford's character calls from time to time. NONSENSE!!<br /><br />I can't remember the characters names (that's how forgettable this is) so I'll refer to them as Ford and Hartnett.<br /><br />Then there's the dialogue which is brutal. I mean cringe-inducing stuff here. Throw in every clichÃ© in the book (having a heart-to-heart in a dark bar during the day over a drink where the bartender knows his name; the duo being investigated by internal affairs (why??); hartnett confronting his dad's killer) and you've got one hell of a mess.<br /><br />As I mentioned the plot is preposterous and continuity is non-existent: 1) When Ford's car is being repossessed, how the hell did the repo guys know where it would be parked? Were they following him?? 2) When Hartnett goes to the morgue and it just so happens that the only clue from the crime scene (an earring) is replicated on of the charred bodies there (that was lucky!) 3) When the two are arrested and taken in for questioning - Ford keeps answering his phone and Hartnett "centers himself" with a yoga pose on the table. Instead of taking the phone from Ford the IA guy waits for it to ring each time and then tries to grab it off the table before Ford does. Meanwhile the female IA officer in with Hartnett is rubbing herself all over him. Then, inexplicably, the two are released without answering any questions. 4) During the car chase Hartnett's car is crashing and smashing its way around Hollywood but then suddenly the car is perfect again. Not a scratch! 5) When Ford chases the bad guy into the building and he gets in the elevator how the hell does he know which floor the bad guy got off at?? 6) When the two are chasing the bad guy around in hartnett's car, Ford is trying to close a real estate deal. Come on! 7) The bad guy is the most unconvincing record exec ever. His motivation for killing an aspiring group of rappers on his label? They might leave his label and it's a warning to keep his other groups loyal. But hang on, how is he ever going to sign anyone new with that business plan?? 8) Why is the IA guy who is investigating Ford arrested in the end? There is no explication!! 9) And Hartnett gets to use his "acting" to capture the bad guy in the end.<br /><br />I could go on, I really could. Anyone who is looking deeper into this movie than a straight up action comedy needs their head examined because that's all it is. There's nothing else to it! It's not supposed to be satirical or ironic. It's just crap.
1	Trust me.	If you have seen Dogtown and Z-Boys or have any interest in seeing the real, non-caricature, "Real American" side of America then Riding Giants will hit deeper than anything you've seen before.<br /><br />This film is "unreal", a facile term if ever there was one, but hugely appropriate if you can derive any form of literal meaning out of it - it is a 100% factual documentary, but with all the drama of an opera, and the completely apparent sense of love, expert and knowing instilled by Stacy Peralta's direction and narration, this film expertly leads you from swell to big wave while keeping you completely enthralled in everything you are being given the privilege of seeing.<br /><br />This film is a symphony, crafted as well as Beethovens 9th, beginning beautifully with its prelude in Hawaii, tugging deeply on human emotion in Santa Cruz and finishing with uproar, triumph and crescendo in Laird Hamiltons feats, again in Hawaii.<br /><br />Like classical music; like Beethoven's 9th, Ride of the Valkyries or Barbers Adagio for Strings, this may be the only piece you like, but it's worth it. Trust me.
1	The perception I took from the previews was that it would be just humdrum but I was pleasantly surprised with this impressive mystery.<br /><br />Dedee Pfeiffer is Emilie, a mom who insists her daughter, Lori (Tegan Moss), not attend a so-called graduation party one weeknight, but Lori ignores her mother's wishes and takes off for the party anyway.	I have to say, Seventeen & Missing is much better than I expected. The perception I took from the previews was that it would be just humdrum but I was pleasantly surprised with this impressive mystery.<br /><br />Dedee Pfeiffer is Emilie, a mom who insists her daughter, Lori (Tegan Moss), not attend a so-called graduation party one weeknight, but Lori ignores her mother's wishes and takes off for the party anyway. When Lori does not come home, Emilie knows something is wrong and she begins to have visions of her daughter and the events that led to her disappearance.<br /><br />Seventeen & Missing is better than so many other TV movies of this type, as it is not so predictable. Pfeiffer is the reason to see this movie, and most of it comes off as believable. This LMN Original Movie premiered last night. 10/10
1	excellent performance by lots of unknown actors who if you keep your eyes peeled will see them in many of the UK soaps today exp: Carver out of the Bill, the more i watch it the more of them i spot, well if you have not seen it yet have a night in with the video, don't forget to dig out the safety pin for your nose and heavy black eye makeup and shave your head Mochanian style....Enjoy	One of my best films ever, maybe because i was well into the punk scene in the late 70s and went to many of hazels concerts, but the film was a good story line and very good acting by hazel and a up and coming Phil Daniels not sure about his latest project Eastenders !! excellent performance by lots of unknown actors who if you keep your eyes peeled will see them in many of the UK soaps today exp: Carver out of the Bill, the more i watch it the more of them i spot, well if you have not seen it yet have a night in with the video, don't forget to dig out the safety pin for your nose and heavy black eye makeup and shave your head Mochanian style....Enjoy
0	The heart that made Thunderbirds unique was GONE.<br /><br />The only bright point was Ron Cook's portrayal of Parker - he caught it perfectly.	The original Thunderbirds earned a place in TV history. It was, and still is, much beloved - indeed, the entire first 10 minutes of the Wallace and Gromit movie (the Wererabbit) is a direct lift of Thunderbirds, down to a direct replay of the original Thunderbird 2 launching sequence (if you don't believe me, get the movie, and then get a copy of the original episode where Thunderbird 2 is launched).<br /><br />This movie was a crass attempt at making a kids' movie - when the original was loved and enjoyed by kids and adults alike! In the original, the Thunderbirds spent all of their time rescuing people who were often trapped when Mother Nature or Technology went horrible wrong (yes, there was also the occasional criminal act). The Thunderbirds put their own lives and resources at risk for no reward - the very essence of heroism and selflessness. There was little physical violence. The Thunderbirds challenged the imagination to a degree - how many of us would dream of someday building a Thunderbird 2? And don't underestimate the power of entertainment to do this - many Japanese attribute their fascination with humanoid robots to the old Astroboy cartoon.<br /><br />But this movie was a poor re-image of the original. This movie came across as a meld between Thunderbirds and Loony Tunes - I mean, we have Anthony Edwards as Brain imitating Porky Pig's stuttering????? Much of the action consists of Kung Fu/Power Rangers type fighting. Indeed, there were funny sound effects when someone got nailed on the head with a frying pan. The tech that fired our imagination was absent - instead we have these kids running around, using a plot device that was NEVER in the original series (having the entire team take off at once, leaving the base occupied by the kids and Brain). Then there was a dose of "Use the Force Luke" mysticism thrown in when TinTin would levitate something or another, coupled with the The Hood using aerodynamics that looked like they were lifted from "Crouching Tiger, Hidden Dragon". About the only thing missing was for The Hood to go "TinTin, I am your Uncle" with a breath mask voice. The heart that made Thunderbirds unique was GONE.<br /><br />The only bright point was Ron Cook's portrayal of Parker - he caught it perfectly. But the actress playing Lady Penelope came across as a child - HUH???? <br /><br />And this is why we hate this movie. When someone puts out something that was popular to a fan base, and expects the fans to shell out money to watch, and then delivers something than wasn't even close to what the fans expect - well, I am sorry, that is just plain WRONG! OK, so if they were making a kids' movie - fine - next time distribute it straight to video, where many of these belong. But don't package something up in a familiar wrapper and change the innards.
1	There are so many extras, in fact, that I find it unrealistic to list and describe each of them here, while still expecting my readers to continue reading.	An independent feature can now be seen as both a work of film art and a video resume. Enter Broken, and aggressively promoted, twenty minute short with style and enthusiams to spare. But is it any good as a film, or does it only work as a demo piece? Ah, there in lies the rub.<br /><br />Broken is the story of Bonnie Clayton who is abducted after awakening from a reoccurring nightmare one night by "a sadistic stranger and his colorful entourage" (quote from the video box). As she's held captive, it becomes obvious that her abductors know things about her that even she didn't know about herself. While they question her, a black-clad soldier guns his way into their hideout in an attempt to rescue her. Mayhem ensues.<br /><br />Fortunately for us, director Alex Ferrari seems to know what he's doing, or at least he's very good at faking it. Broken does not suffer from any lack of visual flair, which is especially commendable considering its budget and the inexperience of all involved. What it does suffer from is weak and kind of derivative writing. Think Long Kiss Goodnight meets The Matrix, written ten minutes after reading Fight Club. The good news for Ferrari and producer/writer Jorge Rodriguez is that the story elements are easily ignored for the oodles of eye candy on display. Does the plot really matter that much in a twenty minute short meant to show off the technical skills of its creators? No, not really.<br /><br />Though it would be unfair of me to overlook any negative aspects in light of the films budget and length. Broken is no genre classic. The biggest problem was that it actually would have worked better as a full-length feature. The final "twist" doesn't get enough build up time to be shocking. If Ferrari were allowed the time to slow burn the feature as needed, plot elements would seem less random, and the film more complete. Here's to knowing he's getting the chance.<br /><br />Audio Broken's Dolby Digital 5.1 presentation is second to none in the indie world. I've never heard such aggressive surround from such a small feature. The Matrix inspired soundtrack is very rich and deep, gunshots have punch, and even the dialogue gets in on the surround effects. Of everything presented on this disc, it is the audio that speaks the praise for modern independent DVD production. Also included is an equally impressive Dolby 2.0 surround track, which is the menu default.<br /><br />Extras There are literally hours of making of features to be found on this disc. There are so many extras, in fact, that I find it unrealistic to list and describe each of them here, while still expecting my readers to continue reading. Whatever shortcomings the actual short may have, the DVD is unprecedented in its informational resources. People who enjoyed the film can learn all there is to know about its production, including everything from the conceptual art to the promotional campaign. Those with plans to make an indie film of their own can learn just about everything they need to know from these features.<br /><br />The extras are broken down into categorical menus. These include: pre-production, production, post-production, after the short, and cast and crew bios. From a critical standpoint, I found that some of the sections were quite short. Had they been edited into one featurette per menu option, they would've been less frustrating to navigate, as the curser defaults to the top selection with every return to the main section menu. This is, of course, just nitpicking, but perhaps for future DVD releases the filmmakers will take my advice to heart.<br /><br />It has six audio commentaries and hours of interview footage and talented people, and despite the consonant salesmanship, their true colours do shine through.<br /><br />The willingness to share their film-making secrets with anyone who picks up this DVD is quite generous. From the extras I learned what editing and effects software is most reliable and effective, what brand of camera creates the most professional look for the lowest price, even where to get cheap air soft weaponry. On top of this, I was given several alternate options, in case I found myself unable to locate any products used on this particular production. Wannabe filmmakers unwilling to read a book on the subject would do well to watch this DVD.<br /><br />Overall I've scored the actual short as a 6 out of 10, but wish there was an option for feature length potential and effort, because I'd have scored it an 8 or 9 in these fields. I recommend the DVD for its features and as a perfect example of what can be done with a mere eight thousand American dollars. Those who purchase the DVD can think of themselves as ghost producers for a larger project, as the more attention these guys get, the more funding the feature-length version will get.
0	<br /><br />I actually found many of the religious scenes, as when Cecil Moe (Madsen) goes to a church but walks away from it, pretty realistic.	Against All Hope is a very poorly made, sometimes painfully so, movie. This is Michael Madsen's first movie, and it shows, he isn't that good in it. Some people might find the story laughable; an alcoholic realizes his life and family are falling apart so he calls a preacher as a last resort for help. After telling the preacher his story, he accepts Jesus Christ into his heart. <br /><br />I actually found many of the religious scenes, as when Cecil Moe (Madsen) goes to a church but walks away from it, pretty realistic. I also liked how Cecil knows his life is breaking apart and tries to get help, but realizes only God can help him. At the end he realizes with the help of God he can go through life without drinking again.<br /><br />This movie is not well made at all. The acting is bad, the script could use some work, and looks worse than my home videos, but it has a good message. Now, just because you become a Christian doesn't mean you will automatically be able to stop an addiction or heal your broken family, and Cecil realizes this and works hard to stay on track. Overall, if your a Christian you will appreciate how this movie portrays Christianity and if you aren't, you may find yourself being called to find out more about the faith.
0	The first time was for probably the best movie I've ever seen and that was for Memento.<br /><br />Seeing Darkwolf is at the other end of the scale compared to Memento, as in the worst film I've had the misfortune to see.	This is only the second time I've felt compelled enough to comment at imdb about a film. The first time was for probably the best movie I've ever seen and that was for Memento.<br /><br />Seeing Darkwolf is at the other end of the scale compared to Memento, as in the worst film I've had the misfortune to see. Apart from the two scenes containing naked women there is nothing in this movie to raise it from the trash-pile that it is.<br /><br />Let's see, apalling effects, cliched script, bad acting and about 90 minutes too long. My wife and I laughed through most of it in disbelief at how bad. Amazingly I watched it to the end, how I did that I don't know! AVOID!!!
0	Not any girl though.	Recap: Full moon. A creature, a huge werewolf, is on the hunt. Not for flesh, not for blood (not that it seem to mind to take a bite on the way though), but for a mate. He is on the hunt for a girl. Not any girl though. The Girl. The girl that is pure (and also a werewolf, although she doesn't know it yet). Three, well check that, two cops (after the first scene) and an old bag lady is all that can stop it, or even knows that the thing killing and eating a lot of folks around full moon is a werewolf. This particular powerful werewolf, Darkwolf, is closing in on the girl. If he gets her, mankind is doomed. Now the cops has to find the girl, convince her not only that there is someone, a werewolf nonetheless, that wants to rape her, and perhaps kill her, but that she is a werewolf herself. And then they got to stop him...<br /><br />Comments: This is one for the boys, the teenage boys. A lot of scenes with semi-nude girls more or less important for the plot. Mostly less. Well I guess you need something to fill some time because the plot is (expectedly) thin. And unfortunately there is little besides the girls to help the plot from breaking. One usually turns to two main themes. Nudity. Check. And then special effects. Hmm... Well there are some things that you might call effects. They're not very special though. In fact, to be blunt, they are very bad. The movie seems to be suffering of a lack of funds. They couldn't afford clothes for some of the girls ;), and the effects are cheap. Some of the transformations between werewolf and human form, obviously done by computer, are really bad. You might overlook such things. But the Darkwolf in itself is very crude too, and you never get to see any killings. Just some mutilated corpses afterwards. And there is surprisingly little blood about, in a movie that honestly should be drenched in blood.<br /><br />I'm not sure what to say about actors and characters. Most of the times they do well, but unfortunately there are lapses were the characters (or actors) just looses it. A few of these lapses could be connected with the problems mentioned above. Like the poor effects, or the poor budget(?). That could explain why there is precious little shooting, even if the characters are armed like a small army and the target is in plain sight (and not moving). But hey, when you're in real danger, there nothing that will save your life like a good one-liner...<br /><br />Unfortunately that can't explain moments when the Cop, Steve, the only one who knows how to maybe deal with the problem, the werewolf that is, runs away, when the only things he can be sure of, is that the werewolf is coming for the girl, who is just beside him now, and that he cannot let it have her. But sure, it let the makers stretch the ending a little more...<br /><br />But I wouldn't mind seeing none of the lead actors/actresses get another try in another movie.<br /><br />Well. To give a small conclusion: Not a movie that I recommend.<br /><br />3/10
0	My rationale was that if the movie had a plot that so much as resembled the game's, it would be OK. <br /><br />Man, those were 90 minutes (which seemed like 300) of my life that I'll never get back.	Alone in The Dark is one of my favorite role-playing-games of all time. I remember spending whole nights facing the PC screen, trying to escape that mansion and actually being startled at times when monsters came surprisingly charging in. Now, mind you - I am weary of "computer-game-generated" movies. I don't remember a single success story in this new Hollywood genre, although some are entertaining enough to be watchable. And yet, I am such a big fan of the game that I couldn't resist. My rationale was that if the movie had a plot that so much as resembled the game's, it would be OK. <br /><br />Man, those were 90 minutes (which seemed like 300) of my life that I'll never get back. If I had that chance, I would have gladly spent them rearranging my sock drawer instead. This isn't even in the "so bad it's funny" category. You would think even Christian Slater had a bit more sense than joining this stink bomb. Now, Tara Reid... I'm not complaining about her presence. However, if the purpose of putting this chick in a starring role is to have a sex scene, - which I totally understand and support (hey, I'm a guy!) - I've seen more of her body on press conferences.<br /><br />There is no plot to speak of. Won't waste your time pitching it to you. The credibility of the story sinks below 'I did not have sex with Ms. Lewinski'. The acting is but a few notches above 'Street Fighter', which, by the way, being one of the worst movies I've seen, I would recommend OVER this one.<br /><br />Kids, I recommend the Video Game. It has far better story, acting and much more thrills. As for the movie, here's a spoiler - it STINKS! Wait for the porno version.
0	This was Bo's first 'released' film, though her first acting job was four years previous in 'And Once Upon a Love' released in 1981 as 'Fantasies' (directed by John Derek).<br /><br />P.S.	Whale-hunters pick on the wrong freaking whale.<br /><br />A group of yahoo whale exploitists capture a female and string her up by her tail-fin. The whale's mate sees the whole thing including the moment the female's unborn baby slips out and slops onto the deck. 'Captain Nolan' (Richard Harris) could tell that the big male is really mad by the way it stared him down as if to say, "Get out of town before high-tide." <br /><br />This story of revenge has Harris' presence and Bo's beauty, but not much else. This was Bo's first 'released' film, though her first acting job was four years previous in 'And Once Upon a Love' released in 1981 as 'Fantasies' (directed by John Derek).<br /><br />P.S. Today, the date of this review (November 20), is Bo Derek's birthday. I hope Bo has a 'whale' of a good time..... get it?..... whale?..... hee-hee.
1	Please tell me at vannoord@let.rug.nl<br /><br />The next week there was another great movie (involving a train, rather than a bus) the name of which I don't remember.	This is the best movie I have ever seen.<br /><br />I've seen the movie on Dutch television sometime in 1988 (?).<br /><br />That month they were showing a Yugoslavian movie every Sunday night.<br /><br />The next week there was another great movie (involving a train, rather than a bus) the name of which I don't remember. If you know it, please let me know! In any case, how can I get to see this movie again???? A DVD of this movie, where?? Please tell me at vannoord@let.rug.nl<br /><br />The next week there was another great movie (involving a train, rather than a bus) the name of which I don't remember. If you know it, please let me know! In any case, how can I get to see this movie again???? A DVD of this movie, where?? Please tell me at vannoord@let.rug.nl
0	Her first task is to shut down the local bar that is violating the town curfew.	I'll admit that I don't expect much from a Roger Corman film. Generally, I expect a lot of walking and bad scripts. Yet in this case, I am pleasantly surprised.<br /><br />The Gunslinger is a story of a woman (played by the spunky Beverly Garland) who takes over as sheriff after her husband is brutally murdered. Ms. Garland is a pretty good shot herself, killing one of the murderers the next day at her husband's funeral. Her first task is to shut down the local bar that is violating the town curfew. The bar's owner is trying to buy land in anticipation of being bought out by the (hoped-for) railroad. However, Ms. Garland is a thorn in her plans, and the bar matron hires a man to kill Ms. Garland.<br /><br />Because of Ms. Garland's plays her role honestly and realistically, there is absolutely no temptation to go to Suzanne Somers "She's the Sheriff" jokes. With the exception of a couple of faux pas (the apartment door that opens OUT from the inside, jeep tracks, and the two horsemen waiting on screen for their cue to ride around a corner), the movie becomes quite passable as movie fare. However, Corman could not resist padding his film with horse riding scenes, much like he does walking in other films.<br /><br />Sterno says The Gunslinger is a horse opera worth your time.
0	Memoirs of a Geisha is embarrassingly better and worse at the same time.	Despite an overall pleasing plot and expensive production one wonders how a director can make so many clumsy cultural mistakes. Where were the Japanese wardrobe and cultural consultants? Not on the payroll apparently. <br /><br />A Japanese friend of mine actually laughed out loud at some of the cultural absurdities she watched unfold before her eyes. In a later conversation she said, "Imagine a Finnish director making a movie in Fnnish about the American Civil War using blond Swedish actors as union Army and Frenchmen as the Confederates. Worse imagine dressing the Scarlet O'Hara female lead in a period hoop skirt missing the hoop and sporting a 1950's hairdo. Maybe some people in Finland might not realize that the hoop skirt was "missing the hoop" or recognize the bizarre Jane Mansfield hair, but in Atlanta they would not believe their eyes or ears....and be laughing in the aisles...excellent story and photography be damned.<br /><br />So...watching Memoirs of a Geisha was painful for anyone familiar with Japanese cultural nuances, actual geisha or Japanese dress, and that was the topic of the movie! Hollywood is amazing in its myopic view of film making. They frequently get the big money things right while letting the details that really polish a films refinement embarrassingly wrong. I thought "The Last Samurai" was the crowning achievement of how bad an otherwise good film on Japan could be. Memoirs of a Geisha is embarrassingly better and worse at the same time.
0	FANTASTIC!	Devil Dog sets your heart racing. It's brilliantly paced, the ending comes like a bolt out of the blue and plunges itself into the very centre of your being. You'll never look at your dog the same way again. In fact you'll start thinking of having it put down - BY A PRIEST! FANTASTIC!
1	This one got my attention because of the unusual title and its gloomy, well-crafted mood that is established from the very start.	I usually steer clear of TV movies because of the many ways you know that it's TV movies five seconds into the picture. This one got my attention because of the unusual title and its gloomy, well-crafted mood that is established from the very start. While the ever present rain confirmed my suspicions of a misplaced story (even if claiming to be set in California the movie was largely shot around a stormy Vancouver, B.C.), the dark and oppressive outdoors beautifully complement Olmos' excellent acting.
0	joe pesci...<br /><br />and being consistent, the rest of the script is equally not believable.<br /><br />pesci is a funny guy, which saves this film from sinking int the absolute back of the cellar, but the other roles were pretty bad.	in this movie, joe pesci slams dunks a basketball. joe pesci...<br /><br />and being consistent, the rest of the script is equally not believable.<br /><br />pesci is a funny guy, which saves this film from sinking int the absolute back of the cellar, but the other roles were pretty bad. the father was a greedy businessman who valued money more than people, which wasn't even well-played. instead of the man being an archetypal villain, he seemed more like an amoral android programmed to make money at all costs. then there's the token piece that is assigned to pesci as a girlfriend or something...i don't even remember...she was that forgettable.<br /><br />anyone who rates this movie above a 5 or 6 is a paid member of some sort of film studio trying to up the reputation of this sunken film, or at least one of those millions of media minions who can't critique efficiently (you know, the people who feel bad if they give anything a mark below 6).<br /><br />stay away...far away. and shame on comedy central, where i saw this film. they usually pick better.
1	I sent off for my copy as soon as able and received it a few weeks later.	I'll come clean. The only reason I even found out about this DVD was because Dominic Monaghan is a favorite actor of mine. When I heard the title of the film, I thought it was going to be...different, perhaps in not such a good way.<br /><br />But I was wrong. After reading what few reviews were out there about this short, I was actually excited about seeing it. I sent off for my copy as soon as able and received it a few weeks later. Needless to say, I was not disappointed.<br /><br />The film follows Jack, a insomniac who is often plagued by conditions which causes him to doubt what is reality, and what is all in his head. I won't give away what happens, but I will tell you that the film can sometimes be frightening in it's realism.<br /><br />The directing is fantastic, focusing on what is essential to the story without allowing it to lose any entertainment or thought-provoking moments.<br /><br />All in all, I give this great film 9 out of 10, for going far beyond what I thought any short could achieve.
1	I still want to tell him that to me his film was a true independent film, in its concept and spirit.	I did not read anything about the film before I watched it, by chance, last Saturday evening. And then, as I was watching it, I felt the misery of Lena and Boesman into my bones. I was so captivated by the acting and the tone and the filming that I listened only partially to the dialogues. My husband fell asleep soon after we went to bed and I was sleepless, under the impact of the film. I wanted to wake him up just to say:"if I would ever vote for an Oscar nomination, it would be for these two actors." I decided to wait until the next day. Then I read more about the film on IMDb, and was sad to learn that Mr. Berry died before the release of the film and that he had probably never seen the last version of his brilliant masterpiece. I still want to tell him that to me his film was a true independent film, in its concept and spirit. The actors are to be praised not only for their brilliant performance but for accepting a part with no shine, no showing off, well to the contrary, displaying the true image of human depression. Sad but poignant.
