LABEL	SENT	DOC
1	The way it got discovered was in a "sting" operation, but my question is: how did the police get convinced to go along with it?	(WARNING: minor spoilers)<br /><br />I ran into this one partway through and watched from there, not knowing what it was or what the plot was. It certainly held my attention; I didn't know until the ending that it was based on a true story! The guy she used to do the dirty deed came out looking like a seriously nice guy who just got his head twisted around by a devious girl; I have to question how true to life that portrayal is. Anyone who would murder a husband and wife as they slept just can't be entirely nice. Still, I did have some sympathy for him, as he had been set up and taken advantage of; that much was made clear.<br /><br />My main complaint is with the ending (here comes the biggest spoiler! skip this paragraph if you don't want to learn it). A few minutes before it ended, there seemed no way for the truth to be discovered. The way it got discovered was in a "sting" operation, but my question is: how did the police get convinced to go along with it? The movie didn't show us that, and it seemed a bit too convenient absent the explanation of how they were persuaded to do it.<br /><br />I think the way they handled that was done for dramatic purposes, as the omission of the explanation lent an aura of suspense to the crucial scene which otherwise wouldn't have been there (we would already have known what the scene was about, and what was going on with Brad in it).<br /><br />Otherwise, this is a pretty good film; I give it 7/10. It made me think. Now I'm interested to find out the facts of the real case.<br /><br />One more thing: the movie was done in 1996. Some of the reviews here seem to be treating it as a more recent movie.<br /><br />P.S. Meadow Sisto is lovely. I hadn't seen her before. She can act a little, too (always a plus in her line of work, LOL).
0	The word limit prevents me from continuing the list.<br /><br />There is a sequel (which I lost all interest in watching after this nonsense) and I wonder if the changes were made to create the follow on story.	Quite what the producers of this appalling adaptation were trying to do is impossible to fathom.<br /><br />A group of top quality actors, in the main well cast (with a couple of notable exceptions), who give pretty good performances. Penelope Keith is perfect as Aunt Louise and equally good is Joanna Lumley as Diana. All do well with the scripts they were given.<br /><br />So much for the good. The average would include the sets. Nancherrow is nothing like the house described in the book, although bizarrely the house they use for the Dower House looks remarkably like it. It is clear then that the Dower House is far too big. In the later parts, the writers decided to bring the entire story back to the UK, presumably to save money, although with a little imagination I have no doubt they could have recreated Ceylon.<br /><br />Now to the bad. The screenplay. This is such an appallingly bad adaptation is hard to find words to condemn it. Edward does not die in the battle of Britain but survives, blinded. He makes a brief appearance then commits suicide - why?? Loveday has changed from the young woman totally in love with Gus to a sensible farmer's wife who can give up the love her life with barely a tear (less emotional than Brief Encounter). Gus, a man besotted and passionately in love, is prepared to give up his love without complaint. Walter (Mudge in the book) turns from a shallow unfaithful husband to a devoted family man. Jess is made into a psychologically disturbed young woman who won't speak. Aunt Biddy still has a drink problem but now without any justification. The Dower House is occupied by the army for no obvious reason other than a very short scene with Jess who has a fear of armed soldiers. Whilst Miss Mortimer's breasts are utterly delightful, I could not see how their display on several occasions moved the plot forward. The delightfully named Nettlebed becomes the mundane Dobson. The word limit prevents me from continuing the list.<br /><br />There is a sequel (which I lost all interest in watching after this nonsense) and I wonder if the changes were made to create the follow on story. It is difficult to image that Rosamunde Pilcher would have approved this grotesque perversion of her book; presumably she lost her control when the rights were purchased.
1	BASEketball is an extremely funny movie that delivers acting that generally makes the movie alot funnier,comedy material that is more than crap in your pants funny,and a pretty good plot despite the fact that its the classic slackers v.s the evil rich guy.The one and only thing I didnt like about BASEketball,was that that kid wasnt really needed in the movie,but,if the kid wasnt in the movie,some of the funny scenes wouldnt have existed.If you have read any pro reviews about this movie,exclude them all because basically all the reviewers didnt like this film.BASEketball is a great comedy that gives everyone what they want.8 out of 10.	BASEketball is an extremely funny movie that delivers acting that generally makes the movie alot funnier,comedy material that is more than crap in your pants funny,and a pretty good plot despite the fact that its the classic slackers v.s the evil rich guy.The one and only thing I didnt like about BASEketball,was that that kid wasnt really needed in the movie,but,if the kid wasnt in the movie,some of the funny scenes wouldnt have existed.If you have read any pro reviews about this movie,exclude them all because basically all the reviewers didnt like this film.BASEketball is a great comedy that gives everyone what they want.8 out of 10.
0	The whooshing horizontal camera pans are a cheap and unoriginal way of hiding cuts.	This is one of the worst movies I've seen in a long time. The story was boring, the dialogue was atrocious and the acting hammy. I'm not sure if this movie was the result of a film school homework project, but it certainly played like one. It is not even particularly successful in its central conceit of trying to appear as a single continuous take. The whooshing horizontal camera pans are a cheap and unoriginal way of hiding cuts.
1	Robbins falls for Ryan, who is attracted to him - but finds that he lacks the mental equipment that she admires.	It was a doubly interesting experience. For some reason the greatest scientific mind of the 20th Century had never been the central figure in a movie*. The closest I can think of as films with Einstein in them are CHAMPAIGN FOR CAESAR, where (like a "deus ex ma-china") the great man is heard clarifying a point on a radio quiz show, so that Ronald Colman is proved to have given the correct answer after all, and in BULLSHOT where the great Albert is one of a dozen leading physicists and scientists who are drugged with cannabis by the villain, intent on stealing some machines of theirs. It is notable that in those two cases, and in IQ, we are dealing with comedies. So far nobody has tried to do a serious film about the life of Einstein, like John Huston's attempt to do one on FREUD with Montgomery Cliff. I guess it is just too hard to get the world of mathematical equations or the secrets of electro-magnetic field theory into exciting dialog. But then, only three years ago Russell Crowe and Christopher Plummer did A BEAUTIFUL MIND. Maybe nobody really has tried.<br /><br />(*Subsequently, after writing this, I remembered the successful comedy YOUNG EINSTEIN with Yahoo Serious about ten years ago. But that is an exception and it was a spoof.)<br /><br />The other surprise was the actor playing the great Albert. It was Walter Matthau, here taking time away from the series of films he did with Jack Lemmon in that last decade of their careers. Matthau was a highly capable and gifted character actor, in both comedy and drama, but normally his comic personas were variants of his "Whiplash Willie" Gingrich from THE FORTUNE COOKIE. They were connivers and gonifs. Later they would shed their criminal propensities because we had grown to like them, but they remained grumpy types. But his Albert Einstein happens to be genuinely sweet. More like his Kotch than like Willie Clarke.<br /><br />He plays Albert as good old uncle Albert. It seems that Matthau's Einstein is living in Princeton with his niece Catherine Boyd (Meg Ryan), and she is seeing a stuffy professor named James Morland (Stephen Fry). But Fry's car needs repairs, and they take it to the auto shop where Ed Walters (Tim Robbins) works. Robbins falls for Ryan, who is attracted to him - but finds that he lacks the mental equipment that she admires. Good old uncle Albert, aided by his three friends (Lou Jacobi, Joseph Maher, and Gene Saks) decide to give their assistance to Robbins and make him an apparently unrecognized physics genius. This will open the doors of romance between him and Ryan, provided Ryan is impressed and Fry does not spoil things (as he hopes to do).<br /><br />The atmosphere is sweet, as when Matthau and his chums rig up a super physics quiz that they help Robbins cheat on (by switching the positions of their bodies). The plot eventually leads to the outright lie that the brilliant Robbins has constructed an atomic powered rocket ship - which brings in the interests of the nation in the figure of President Eisenhower (Keene Curtis).<br /><br />It was a charming comedy, and an interesting stretch for Matthau in that he was not as hyper as normal, but far more subdued.
0	Bill popping out of the dirt and just getting it on with Sookie with no reason what's so ever?	When I first watched the show, the first few episodes seemed promising. Bill Compton introduced himself as the stereotypical "mysterious" vampire and Sookie presented herself as an independent woman. However, the show went downhill from here and the once interesting characters are as entertaining as a cardboard box.<br /><br />As the story progresses the main characters lose their original personalities, along with their acting abilities. By episode 5, Bill's furrowed eyebrows are so low that his face just consists of a forehead. Sookie, or rather the actress, is even more dead than her vampire lover. All these tragic events are surrounding her and she only reacts to how enjoyable it was losing her virginity. Personally, I think they made the main characters sleep with each other too early in the show. The way they teased each other was something that had me hooked and could easily be toyed with a bit more. As soon as Sookie loses it she struts around like a total ditz, only thinking of Bill's libido and the size of his appendage. Bill also loses his debonair attitude and well, he just gets plain silly. His actions are never really explained except he does it for Sookie. Why? Their love for each other is never delved into, if there is any love. So far it just seems to be sex that is the core of their relationship.<br /><br />Yeah, yeah, vampires usually equal sex but come on. Every five seconds I see some sort of humping going on. It wasn't that much of a surprise, since HBO always tries to pass of a soft core porno as a decent TV show. Bill popping out of the dirt and just getting it on with Sookie with no reason what's so ever? I laughed so hard I almost peed myself.<br /><br />The plot is just a stream of consciousness. The characters never go into detail about anything. All the events that happen are usually left unexplained. The only thing that is constant is the sex.<br /><br />The only thing I can say that I do like are the minor characters. Tara and her drunk mother are far more interesting than the major characters. The only reason why I continue to watch the show is for the development of the minor characters. <br /><br />Minus the sex and the main characters the show would be much more worthwhile.
1	The casting was well done and the scenes and music are first rate.	Good story and excellent animation. The influence of Frazetta and Bakshi are obvious, and that's a good thing. Anyone that enjoys Conan the Barbarian or the game Dungeons and Dragons should enjoy it. The battle between good and evil is clear cut even though it may appear that at times our hero is neutral. Most often in fantasy movies Elves are usually portrayed as having white skin and blond hair and goblins and orcs have dark skin and hair. Anyone familiar with Frazetta's, Bakshi's, or even Tolkien's work know they are not racist. Anyone that enjoys Fantasy movies should like this movie. It is not for young children due to violence and sexual innuendo. The casting was well done and the scenes and music are first rate. I hope someone puts this gem on DVD soon. I consider myself lucky to have a VHS copy in good condition.
1	It starts with Timon's first home...<br /><br />For anyone with a good sense of humour who liked the first films of just about any age, enjoy "Lion King 1/2"!	In this film we have the fabulous opportunity to see what happened to Timon and Pumbaa in the film when they are not shown - which is a lot! This film even goes back to before Simba and (presumbably) just after the birth of Kiara. <br /><br />Quite true to the first film, "Lion King 1/2 (or Lion King 3 in other places)" is a funny, entertaining, exciting and surprising film (or sequel if that's what you want to call it). A bundle of surprises and hilarity await for you!<br /><br />While Timon and Pumbaa are watching a film at the cinema (with a remote control), Timon and Pumbaa have an argument of what point of "The Lion King" they are going to start watching, as Timon wants to go to the part when he and Pumbaa come in and Pumbaa wants to go back to the beginning. They have a very fair compromise of watching the film of their own story, which is what awaits... It starts with Timon's first home...<br /><br />For anyone with a good sense of humour who liked the first films of just about any age, enjoy "Lion King 1/2"! :-)
1	Inside, he discovers a woman that is familiar to him and who we later find out is a murderess.	Horror omnibus films were popular in the seventies. I'm not very fond of them myself, but this one is an undeniably excellent slice of British horror cinema. The House That Dripped Blood is a horror omnibus, featuring four stories that surround a creepy old house in the country and are being told to a Scotland Yard officer by an estate agent.<br /><br />This film is headlined by three well known stars of horror cinema; Peter Cushing, Christopher Lee and Ingrid Pitt, whom horror fans will recognise as one of Lee's co-stars in the greatest British horror film of all time; The Wicker Man.<br /><br />The first segment of the film, titled "Method For Murder" tells the story of a horror storywriter, whose creation; a strangler named "Dominic" is brought to life by his own imagination. This story builds suspense very well; through his girlfriend, he, and the audience is lead to believe that what he is seeing is a figment of his imagination. This story certainly isn't very original, but it makes up for its lack of originality through the atmosphere it creates and it's final twist; which works incredibly well and came as a genuine surprise.<br /><br />The second story, titled "Waxworks", stars Peter Cushing and is my least favourite of the four. This tale follows the story of Phillip Grayson (Cushing), a man that discovers a wax museum and decides to venture in. Inside, he discovers a woman that is familiar to him and who we later find out is a murderess. Quite what the woman's relationship with Phillip entailed is never really explained, but the tale relies more on the mystery to build the suspense rather than plot details. Cushing is later joined by his friend, Neville Rogers (played by Joss Ackland) and that's when the tale really starts to pick up. The setting of a waxwork museum full of murderers for a horror film isn't a new idea; the same setting was used to great effect in the excellent 1966 horror film, "Chamber of Horrors". Although the one here isn't as grand as the one in the aforementioned film, the power of the setting is used to no lesser a horrifying effect, much of which is achieved by a feeling of claustrophobia, brought about by the limited area of the museum. Peter Cushing is always interesting to watch, and seeing him avoid an axe-wielding madman is a treat for the horror fan. Despite being my least favourite, this story is still entertaining and interesting enough to not let this anthology down.<br /><br />The film continues with "Sweets for the Sweet", which is without doubt the best of the omnibus. This story stars the legendary Christopher Lee as a seemingly overprotective father. The beauty of this story comes from the way it is played out. It leaves the audience guessing; we know that there is something wrong with either the father or the daughter, but we don't know who, or what, it is. Christopher Lee, as usual, portrays his character with a great degree of sinisterness; the audience is left to simmer over his actions regarding giving his daughter a doll, and the fact that she isn't allowed to go to school or have any toys. The card of exactly why is held close to the chest until right near the end, epitomised by the truly chilling line in which Lee tells his babysitter that he is, in fact, afraid of his daughter. The ending to this section is superbly played out, in my opinion it's one of the finest endings to any horror story ever told, and will stay with you long after the end credits roll.<br /><br />The omnibus finishes with "The Cloak", which is definitely the most comedic of the four. This tale is about a hammy horror film star that, unimpressed by his latest film's technical side, goes out and buys himself a cloak. Naturally, this cloak turns out to be a real vampire cloak. Unlike the other three tales, this one seems to be played out mostly for laughs. That is no bad thing however as the majority of the humour is funny and it serves as a nice contrast to the rest of the film. The ending to this tale coincides nicely with the ending to the wraparound story of the film, which is a very sinister yet humorous ending to a very good film. Also, look out for the little jibe regarding Christopher Lee in Dracula. A nice touch, I think.<br /><br />Overall, if you want a horror omnibus, you really cant go wrong with The House that Dripped Blood. The third tale alone makes the film worthy of your time and this is a very solid horror film indeed.
0	If you are sad, you will create sad proteins.	It seems the makers of this film had trouble deciding what their message really was. Consequently, they had even more trouble delivering it. They began by poorly describing principles of quantum physics which relate to sub-atomic particles. Having established a fuzzy picture of Heisenberg's Uncertainty Principle, they presented a barrage of talking heads who built a case of ridiculous logic intimating that every living person is an entity which follows the same quantum rules on a cosmic scale. Then there was a lot of talk about ideas upon which Stephen Covey and Tony Robbins have made their careers: positive thinking, interrupting bad patterns, always look on the bright side, etc. Next came a bit about how our brains can change our bodies through production of proteins: hormones which we more or less choose to create. If you are sad, you will create sad proteins. If you are happy, you will create happy proteins. It's just so simple, isn't it? Interwoven with our lessons we follow the fictitious life of Amanda, a photographer who pops anti-depressants and hates her thighs. The film makers slowly but surely were trying to get us all to say, "Hey, Amanda, just cheer up!" Why can't she cheer up? Obviously it's because the world is a BAD place where there is crime and poverty and religion, that's why. The conclusion of the film (which is basically the entire second half) brought on a barrage of contradiction. We are all a part of a whole energy where we are not beings, but a collective consciousness, but we are individuals who can change the world, but there are many of each of us because of all the different dimensions, but we can choose who we are, and we have a purpose to do good, but there is no god because there is nothing better than us, so there is no such thing as right and wrong, so there is no such thing as reward or punishment, so nothing good ever came out of religion, but we should still do good anyway, even though there is no such thing as bad and good because there is nobody to decide what that is, except for the fact that we each can make life good if we all meditate, and then crime will cease, and if we say nice things, our water will freeze into pretty shapes. Still with me? Good because there is more. According to Robert L. Park in his book "Voodoo Science", the whole meditation experiment put on by John Hagelin in Washington, D.C. was a farce, the numbers were doctored, and the murder rate was higher that year that any year before or since. And what about your positive attitude keeping you young and healthy? This was a message delivered by an older man who looked his age and a woman who was overweight.<br /><br />So does all this work or not? I was lucky enough to see the film at a theater where Betsy Chasse, one of the film's three directors (yes, three) fielded questions following the show. I call myself lucky because I had first-hand confirmation that these people don't know what they are talking about. Several of the questions asked by audience members had her so stumped that her husband, a chiropractor, had to step in and recite the answer. I finally had to leave when the discussion inevitably turned political, and everyone, including Ms. Chasse, began speculating as to how wonderful the world would be if only President Bush could see this movie.
1	I saw this as a child on TV somewhere and was amazed by the scene where Sammi comes on stage and plays Trick or Treat by Fastway.<br /><br />The movie itself was typical 80's, guy gets pushed around by bullies and enlists supernatural help to beat up the bullies but goes to far and has to be destroyed.<br /><br />Matt from Melrose Place picks on Skippy from Family Ties so Skippy gets a record of Tony Fields from Gene Simmons to comfort him and all hell breaks lose, the highlight being where Tony sings (lip-synchs) and dances to a metal song before the shyt hits the fan.<br /><br />There were a lot of errors and stuff but the music and the overall imagery was enough to keep my fists pumping 8 out of 10	Every movie critic and metal head hated this movie but I enjoyed it. I saw this as a child on TV somewhere and was amazed by the scene where Sammi comes on stage and plays Trick or Treat by Fastway.<br /><br />The movie itself was typical 80's, guy gets pushed around by bullies and enlists supernatural help to beat up the bullies but goes to far and has to be destroyed.<br /><br />Matt from Melrose Place picks on Skippy from Family Ties so Skippy gets a record of Tony Fields from Gene Simmons to comfort him and all hell breaks lose, the highlight being where Tony sings (lip-synchs) and dances to a metal song before the shyt hits the fan.<br /><br />There were a lot of errors and stuff but the music and the overall imagery was enough to keep my fists pumping 8 out of 10
0	It must occur to her that: a) she is a bad judge of male character, or - much more likely - b) SHE is the one impossible to live with - her ex-husbands were probably the victims, or if they were indeed a**holes then she probably got what she deserved.	Written by a woman, and directed by another. Whoppie. Are we in for a feminist ride or what. Fasten your seat-belts, ladies, for we are about to enter a world of mean men and innocent, well-intentioned women.<br /><br />In this soaper Trish comes across a guy in the employment agency who behaves, looks, and dresses like a pimp(!) and gives her a job with the hope of nailing her some time later. In his office he even touches her chin the way a megalomaniacal heavy in a Bond movie would a touch a girl just after he's captured her and just before he is ready to kill her alongside with Bond. Some time later the pimp/employment guy stalks Trish in a ladies' dressing-room, harasses her, and even comes close to raping her. Oh, these evil, evil men. They are ALL bad, don't you know. You can't even look for a job nowadays without getting raped, right ladies? Well, we'll show 'em! In this film there is some kind of a divorced women's club or something, headed by a Janet Leigh who speaks for all women involved in this film when she says that "men are all s**t". She moans about how terrible men are; she has been divorced five times. Now, seriously: any woman who marries twenty times and then uses that statistic as an argument that men are all "bad" must have realized eventually that the explanation might lie elsewhere, or? It must occur to her that: a) she is a bad judge of male character, or - much more likely - b) SHE is the one impossible to live with - her ex-husbands were probably the victims, or if they were indeed a**holes then she probably got what she deserved. (Don't the likes of Zsa-Zsa Gabor and Liz Taylor prove this point? Show me a likable woman who got married this often and I'll show you a way to reach the planet Mars using only roller-skates and a ladder.) Trish eventually meets a computer guy who restores her faith in men - but hold your horses; this guy turns out to be married, therefore proving WITHOUT a doubt that men are indeed all "bad". Were it not, of course, for a kindly old vegetable seller around the corner who loves his wife even though she's still dead - proving that all men are "bad" except for kindly old men whose penises don't work and they "can't get none" anyway so they are forced to abandon a life of a**holocolism and finally give women the respect they deserve. Even the supporting male characters are all "bad"; the black guy in the employment agency is unfriendly, and the guy in the mortuary is out-right rude - and insensitive (the bastard, *sob*...*sniffle*Â) And what's with this corny, corny ending?... Minutes before court-time Trish abandons the claim to any of her husband's money, realizing that she is now "free" and that she can finally do that jump into the swimming pool...?? What's all that about?? Her jump into the pool is then - very predictably - frame-frozen as the credits start to role in, while life-inspiring I-don't-need-revenge-nor-my-husband's-money music starts kicking in. Her girlfriends are shocked by her abandonment of money claims, but they don't stay shocked for long and soon start kidding each other about what a heart-attack Trish's lawyer will get when he hears about this. The shyster lawyer is naturally a man. An evil, evil, terrible "bad" man, whose only interest in this world is money... Ah, these men; all they care about is money; they know nothing of the higher values in life - like shopping. I am glad we have movies like this; they bring the sexes closer together, but most importantly, they teach girls and young women that men are all horny, selfish, skirt-chasing bastards who will dump you into a world of poverty and misery the first chance they get. So, girls, open your mouths an stick your tongues into your girlfriend's mouths. Lesbian power!
0	on the other hand, this production is so bad that even he would disown it.	note to George Litman, and others: the Mystery Science Theater 3000 riff is "I don't think so, *breeder*".<br /><br />my favorite riff is "Why were you looking at his 'like'?", simply for the complete absurdity. that, and "Right well did not!" over all, I would say we must give credit to the MST3K crew for trying to ridicule this TV movie. you really can't make much fun of the dialog; Bill S was a good playwright. on the other hand, this production is so bad that even he would disown it. a junior high school drama club could do better.<br /><br />I would recommend that you buy a book and read 'Hamlet'.
0	); like the old lady, one starts to feel with the set-up of the film that its demise cannot be far away.	... You can't exactly shove her out of the way, because she's old; and if you were being charitable you might say that the ponderous gait she ambles along with isn't really her fault. Nevertheless, in these circumstances it's often difficult not to become irritated when you find yourself dragging your heels in her wake. So it is with "The Pallbearer", an attempt to do something 'different' with a romantic comedy that in this way is chiefly hamstrung because the venue is all wrong; sort of like showing off your 'breakdancing' skills at a grandparent's funeral.<br /><br />To further extend the metaphor (perhaps unwisely!); like the old lady, one starts to feel with the set-up of the film that its demise cannot be far away. Sure enough, this particular 'death' is agonizingly protracted, slowly chipping away at our reserves of empathy in tiny little increments, as depressingly we come to the realisation that the proceedings are only headed in one direction: Downhill. Its laboured attempts at 'humour' can be seen coming a mile off - again, not unlike the grim inevitability of death!<br /><br />Returning once again to the image of 'dragging heels', the main character, Tom, is shown to ceaselessly repeat this action throughout his life. If there are indeed degrees of 'pathetic', then this sap is possibly a good few notches ahead of Schwimmer's other - more famous - role. To find oneself in the awkward position of having to align audience sympathies with a character even MORE 'clueless' than Ross is certainly a tough ask even for as 'able' a comic performer as Schwimmer, but I guess he can find fault with himself for signing on to some seriously 'echoing' situations in the first place.<br /><br />How will he ever escape his most famous portrayal if he's picking scripts where the characters could almost be 'interchangeable', even if the situations aren't? A man with a longstanding high-school crush on someone he hasn't seen for years. Sound familiar... ? Paltrow is nothing else if not bland in her 'Rachel' role, but all of this going over old ground would perhaps be forgivable if the noticeable DIFFERENCES present weren't so incongruous as well. Unfortunately, the romantic element is so well-worn it's threadbare, and the 'backdrop' is so inappropriate that it seems the best way to describe the resultant film is as something of a 'stiff'... ! 2/10.
1	I enjoyed this film when it was released and upon viewing it again last week,find it has held up well over time.	Its not Braveheart( thankfully),but it is fine entertainment with engaging characters and good acting all around. I enjoyed this film when it was released and upon viewing it again last week,find it has held up well over time. Not a classic film,but a very fine and watchable movie to enjoy as great entertainment.
1	From the palaces to the different dangerous traps that the heroes encounter.	-The movie tells the tale of a prince whose life is wonderful, but after an evil wizard tells him to go into town disguised as a beggar the wizard then locks up the prince and soon becomes the shadow ruler of Baghdad. the jailed prince meets a thief called Abu who helps him escape the jail and head to a town called Basra where he meets a princess who he falls madly in love with, but unbeknown to him the evil wizard Jafa is also in love with the princess and tries to convince her father to allow him to marry her. Jafa soon learns that the prince is trying to win the girls heart so he makes him blind and turns Abu into a dog. This leads to the prince and Abu going off on an adventure to find a way to defeat Jafa, restore peace to Baghdad and marry the princess. during their journey they encounter everything from sarcastic Genies that takes Abu on a flight through the clouds, a giant spider that's really hungry, and a flying horse that probably gives birth to one of the most beautiful sequence these old eyes of mine have ever seen.<br /><br />-This is a pure fantasy movie from start to finish it has flying horses, genies, flying carpets, and wizards that can actually do magic instead of just hit people with their staffs. It doesn't have any cheesy moments and the love story isn't a waste of time. The production designs are just stunning in this movie. From the palaces to the different dangerous traps that the heroes encounter. Even though this movie is over 40 years old, the production design is far better than most of the crap that gets tacked on in today's cinema. The music and songs are also well done. Anyone who sees it will no doubt hail, "I want to be a sailor sailing on the seas" as one of the great musical moments in movies. I'm usually not a huge fan of singing in movies since I find them about as enjoyable as doing my taxes but I'll be more than happy to make an exception for this movie.<br /><br />-What sells the movie for me is the sheer fact that you get to see things you don't see in everyday life which is also the same reason why I love stuff like "Two Towers" and "Silent Hill". Way before today's modern fantasy movie came along with their realistic CGI to blow our minds there was this movie which blew your mind without having green screen scattered all over the place. One of my favorite shots in "Two Towers" is the one where we see the trolls opening the Black Gates, the main appeal of that shot for me was seeing these great fantasy beings doing what is essentially manual labor, and that's what I love about the Genie and other creatures in the movie. They're just there trying to make a living just like everyone else which gives them a real feel even though they're all just fantasy beings.<br /><br />-It's literally impossible to watch this movie and not notice where the makers of "Aladdin" got their inspiration. The characters from this movie are pretty much the same characters in that movie from the talkative Genie right down to the flying carpet. It's not an entirely bad thing in my eyes since it's nice to know that I'm not the only one on the planet that has a deep passionate love for this amazing movie. I first saw this as a kid in the motherland and thought it was the greatest thing in the world and upon watching it again last week I still think it's amazing. That's a true testament that a great movie can withstand the test of time. Sure, the effects look a wee bit outdated and cheesy but it was made way back in the 40's so give it a break. Not everything looks outdated though since most of the stuff can still hold its own today when scrutinized under today's standard.<br /><br />-If you ever wanted to see a live action version of "Aladdin" then you should get your wish with this but the angry cynical bunch will probably do good in avoiding this since this won't be their cup of tea.
0	The robot guy and the mole rat guy were pretty interesting, although Morris didn't really tell us much about them.	Sorry, I just didn't find the subject matter as compelling as the filmmaker did. The robot guy and the mole rat guy were pretty interesting, although Morris didn't really tell us much about them. The other two subjects were a bore. And the supposed "connections" between them didn't hold up.
1	Timon and Pumbaa journey off into finding their dream place and find it and soon find it and also Simba who they raise but soon they must choose between their dream place or helping Simba face his evil Uncle Scar and proclaim his right as the Lion King of Pride Rock!	I think Lion King 1 1/2 is one of the best sequels ever as if not the best out of the three Lion King movies! In the movie Timon and Pumbaa tell us where they came from and having trouble fitting in with others such as Timon having trouble digging tunnels with other Meercats! Timon and Pumbaa journey off into finding their dream place and find it and soon find it and also Simba who they raise but soon they must choose between their dream place or helping Simba face his evil Uncle Scar and proclaim his right as the Lion King of Pride Rock! Filled with wonderful new characters like Timon's Ma(Julie Kavner) and Uncle Max (Jerry Stiller). I think my favorite character was Uncle Max because he was very funney and was voiced by a funney comedian Jerry Stiller the father of Ben Stiller. Disney was smart to cast Stiller in that role! Filled with wonderful characters, animation, and story and music Lion King 1 1/2 is in my opinion the best of any sequel and better than Simba's Pride even though I will admit I really did like that one too! Lion King 1 1/2 is a great Disney sequel the whole family can enjoy! It's got a good story and is very funney! 10 out of 10!
0	The dialog was stilted and down-right cringe worthy.	I've barely just made it through one episode ("Crouch End"). The dialog was stilted and down-right cringe worthy. The acting was tragic. Eion Bailey, despite his best attempts to be dramatic, remains mostly expressionless. His eyebrows hint at a recent botox treatment. Claire Forlani could have just as easily been playing the damsel in distress in a silent movie. The characters were cartoons, each playing their stereotypical cog in the plot mostly random, meandering plot. Cheesy special effects can be excused given the TV miniseries budget. But attempts to create suspense and surprise through distracting cinematography added to the unwatchability. I get the feeling that the ending was supposed to be witty and surprising, but it was lame and had little to do with the rest of the story. If I had to compare it's overall quality to something else, I'd put this episode of "Nightmares and Dreamscapes" on par with the NBC's Hercules.
1	By poetry I mean the sense in which the literary and the cinematic come into play.	Victor Nunez imbues this unsentimental tale of a young woman's emotional journey with a sense of poetry seldom seen in cinema. By poetry I mean the sense in which the literary and the cinematic come into play. There is something very literary about the film, almost as if a novel has been adapted page by page to screen. In this sense, the film achieves depths many cannot; but it is also rather slow at other times, undercutting the depths it once achieved in favor of ennui. The film's star Ashley Judd has not yet made a better film than her debut here. She fits the role of lead Ruby like a glove, almost as if she didn't have to act. She has true movie star presence in the film, and hasn't really managed to convey the same allure in her later films, although she was impressive in Normal Life.
0	Couldn't they fiend a better script?	What the *bliep* is it with this movie? Couldn't they fiend a better script? All in all a 'nice' movie, but... it has been done more than once... Up till the end I thought it was okay, but... the going back to the past part... *barf* SO corny... Was waiting for the fairy god mother to appear... but wow, that didn't happen... which is good.<br /><br />I loved Big with Tom Hanks, but to see such a movie in a new form with another kid who wished that he/she is older/bigger; that just is so pasÃ©<br /><br />Just watch till it comes out on TV. Don't get me wrong, but it ain't all that
0	Second, even though we live in the age of youtube, not everyone's account of their mundane lives deserves big- screen treatment.	Definitely the product of young minds, this piece may very well appeal to the 20s crowd, who is still trying to find their place in the world, while obsessing over every neurosis. However, I can't imagine that the heavy amount of narcissistic navel-gazing, trite humor, or banal subject matter would be particularly engaging to anyone over 30. Another problem is that the peripheral characters, whom the filmmakers obviously have nothing but contempt for, are hyped up to such absurd caricatures for comic effect, that they fail to be relatable in any real way. <br /><br />However, one has to give some style points to the filmmakers, who obviously grew up in the video generation, and use every conceivable editing trick in the book in order to spruce up an otherwise non-existent plot. There are 2 points to remember here. First, beware of festival darlings. Second, even though we live in the age of youtube, not everyone's account of their mundane lives deserves big- screen treatment. But these young filmmakers have every right to make their film, and if others 20-somethings can find something in it to identify with, then all the better. Yet I could not help but think at the end of this film how this latest generation, just now coming of age, will fare in the real world that presents so many challenges and complications. In the age when every child is constantly reassured of how special they are, and that they all deserve their 15 minutes of exposure, resiliency and the ability to deal with adversity does not exactly appear to be this generation's strong point.
1	That fact alone makes the film more honest than most works dealing with this time period in Cuban history.<br /><br />The excessive use of the voice-over narrator does undermine the story but the film makes up for it with unqualified clips from Hollywood films that say so much more visually than the narrator could.<br /><br />The comparisons to CINEMA PARADISO and are fair game as the film does wax melancholy about movies, but there is an underlying pain at the loss of a lifestyle that surpasses lost love.	This film is a lyrical and romantic memoir told through the eyes an eleven year old boy living in a rural Cuban town the year of the Castro revolution. It is an obviously genuine worthy labor of love. <br /><br />The names CUBA LIBRE and CUBAN BLOOD are merely attempts to wrongly market this as an action film. DREAMING OF JULIA makes much more sense. It has more in common with European cinema than with RAMBO and the revolution is merely an inconvenience to people's daily lives and pursuits. That fact alone makes the film more honest than most works dealing with this time period in Cuban history.<br /><br />The excessive use of the voice-over narrator does undermine the story but the film makes up for it with unqualified clips from Hollywood films that say so much more visually than the narrator could.<br /><br />The comparisons to CINEMA PARADISO and are fair game as the film does wax melancholy about movies, but there is an underlying pain at the loss of a lifestyle that surpasses lost love. <br /><br />The revolution, like the film JULIE, never seems to have an ending.
